dia,ano_referencia,mes_referencia,num_revisao,nom_semanaoperativa,cod_modelos,id_subsistema,nom_subsistema,nom_usina,val_cvu
2024-03-20,2024,3,3,PMO Março 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-03-21,2024,3,3,PMO Março 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-03-22,2024,3,3,PMO Março 2024 - Revisão 3,194,SE,SUDESTE,TNORTE 2,428.27
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,203,N,NORTE,C. ROCHA,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,209,N,NORTE,TAMBAQUI,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,205,N,NORTE,MANAUARA,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,204,N,NORTE,JARAQUI,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,207,N,NORTE,PONTA NEGR,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,140,N,NORTE,UTE MAUA 3,9.559
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,201,N,NORTE,APARECIDA,9.559
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,21,N,NORTE,MARANHAO V,14.876
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,36,N,NORTE,MARANHAOIV,14.876
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,212,N,NORTE,MARANHAO3,15.124
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,116,N,NORTE,PARNAIB_IV,21.67
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,239,N,NORTE,PARNAIBA_V,28.486
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,176,N,NORTE,P. ITAQUI,40.794
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,46,N,NORTE,N.VENECIA2,40.983
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,70,N,NORTE,GERAMAR2,140.466
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,73,N,NORTE,GERAMAR1,140.466
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,151,NE,NORDESTE,POTIGUAR,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,144,NE,NORDESTE,PETROLINA,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,106,NE,NORDESTE,ERB CANDEI,15.493
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,147,NE,NORDESTE,PROSPERIDA,29.221
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,223,NE,NORDESTE,PROSP_III,29.773
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,241,NE,NORDESTE,PROSP_II,32.049
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,96,NE,NORDESTE,TERMOPE,33.421
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,167,NE,NORDESTE,P.PECEM1,40.471
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,163,NE,NORDESTE,P.PECEM2,41.853
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,224,NE,NORDESTE,PSERGIPE I,50.22
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,83,NE,NORDESTE,JS_PEREIRA,64.409
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,221,NE,NORDESTE,SYKUE I,72.874
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,58,NE,NORDESTE,TERMOCEARA,80.07
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,43,NE,NORDESTE,C.FURTADO,83.33
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,98,NE,NORDESTE,PERNAMBU_3,120.487
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,57,NE,NORDESTE,MARACANAU,136.247
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,152,NE,NORDESTE,TERMOCABO,138.763
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,69,NE,NORDESTE,TERMOPB,139.543
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-26,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-27,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-28,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-29,2024,3,4,PMO Março 2024 - Revisão 4,67,NE,NORDESTE,TERMONE,139.543
2024-03-23,2024,3,4,PMO Março 2024 - Revisão 4,52,NE,NORDESTE,CAMPINA_GR,140.471
2024-03-24,2024,3,4,PMO Março 2024 - Revisão 4,52,NE,NORDESTE,CAMPINA_GR,140.471
2024-03-25,2024,3,4,PMO Março 2024 - Revisão 4,52,NE,NORDESTE,CAMPINA_GR,140.471
