dia;dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;241;NE;NORDESTE;PROSP_II;32.049
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;241;NE;NORDESTE;PROSP_II;32.049
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;33.086
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;40.471
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;41.853
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;50.22
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;64.409
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;72.874
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;80.07
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;83.33
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;120.487
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;136.247
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;138.763
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;139.543
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;139.543
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;140.471
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;142.696
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;159.251
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;159.251
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;107;S;SUL;PAMPA SUL;12.307
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;149;S;SUL;SAO SEPE;15.483
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;15.487
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;24;S;SUL;J.LACER. C;44.504
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;28;S;SUL;FIGUEIRA;47.234
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;25;S;SUL;J.LACER. B;51.81
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;27;S;SUL;J.LAC. A2;53.231
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;26;S;SUL;J.LAC. A1;62.084
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;254;S;SUL;B.BONITA I;106.141
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;35;S;SUL;URUGUAIANA;168.98
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;64;S;SUL;S.TIARAJU;169.357
09/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
10/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
11/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
12/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
13/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
14/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
15/03/2024;09/03/2024;15/03/2024;2024;3;2;PMO Março 2024 - Revisão 2;48;S;SUL;ARAUCARIA;329.334
